id, ,text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
2479,22552,"tả không mùi thơm mát nhẹ như tả khác , thường",0,0,0,-1,0,0
2480,22551,"đã nhận hàng tuy_nhiên không có quà tặng như mô_tả , quần",0,-1,0,0,0,0
2481,22550,"sản_phẩm tốt , tôi không hiểu sao 2 bọc tả đều quấn năng keo ngang với lại giao chậm hơn mấy lần trước tôi có yêu_cầu giao tả phải sạch không dán băng_keo , lòng",0,-1,0,0,-1,0
2482,22549,"đóng_gói sản_phẩm vẫn cẩn_thận như mọi lần . giao hàng nhanh_chóng . quà tặng kèm còn nhận trước cả bỉm . , kì hài_lòng",0,1,0,0,1,0
2483,22548,"rất hài_lòng với dịch_vụ của tiki và hàng bỉm moony bên mình , lòng",0,1,0,1,0,0
2484,22547,"đóng_gói tốt , lòng",0,0,0,0,1,0
2485,22546,"lần đầu_tiên nhận tã cũ sản_xuất từ t1 / 2019 bao_bì cũ rách , không hài_lòng",0,0,-1,-1,0,0
2486,22545,"sản_phẩm_giá tiền ok , nhưng thấm hút chưa tốt , với bé mình mặc không hợp nên bị hăm , nh sản_phẩm rất ok , kì hài_lòng",1,0,-1,-1,0,0
2487,22544,"cảm_ơn shop và tiki ! , kì hài_lòng",0,0,0,0,0,0
2488,22543,"mình đặt mua ta quần mà giao thành tã dán . nếu không có hàng thì nên huỷ đơn chứ đặt một đàng giao một nẻo như vậy mất uy_tín lắm ! , hàng không đúng",0,-1,0,0,0,0
2489,22542,"giao nhanh nhưng bỉm toàn bị tràn ra ngoài thôi không bằng bobby , hài_lòng",0,0,0,-1,1,0
2490,22541,"giao hàng nhanh , giá hợp_lý , mỗi cái đóng_gói hơi sơ_sài , kì hài_lòng",1,0,0,0,-1,0
2491,22540,"sản_phẩm combo 3 gói tã quần_huggies dry gói cực_đại xxl56 ( 56 miếng ) dùng rất êm , bé 2 tuổi nhà mình cảm thấy thích khi mặc cỡ xxl. , trừ tả xé ra rất dễ , không mùi khó_chịu . , trừ mua combo giá rất rẻ , ại được khuyến_mãi . , trừ sẽ dùng huggies cho bé nhà mình đến khi lớn , phẩm dùng rất tốt trừ combo giá rẻ",1,0,0,1,0,0
2492,22539,"sản_phẩm rất đẹp so với giá tiền bỏ ra mua . ngoài sự mong_đợi , cảm_ơn nhà cung_cấp ! , kì hài_lòng",0,0,0,1,0,0
2493,22538,"phù_hợp với bé nhà mình , 2 bé đều sử_dụng tốt",0,0,0,1,0,0
2495,22536,"hàng đúng chất_lượng , kì hài_lòng",0,0,0,1,0,0
2496,22535,"những lần trước thì 2 bịch bỉm đóng trong thùng ! lần này thì không nên , thủng vài chỗ ! , kì hài_lòng",0,0,0,0,-1,0
2498,22533,"monh tiki có nhiều chương_trình khuyến_mại hơn nữa ! , kì hài_lòng",0,0,0,0,0,0
2499,22532,"sản_phẩm giống mô_tả chất_lượng tốt giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
2500,22531,"gấp quá nên mua nhanh trên tiki . đúng là quá khác so với tã siêu_thị . mỏng_manh lạ_lùng : ) ) , không hài_lòng",0,0,0,-1,0,0
2502,22529,"tiki giao hàng lần này quá nhanh . mà mình để_ý thấy đợt nào có quà thì giá cao ~ 369k , không tặng quà thì giá thấp ~ 345k . các mom cân_nhắc chọn thời_điểm mua phù_hợp nhu_cầu của bé nhé . , kì hài_lòng",0,0,0,0,1,0
2503,22528,"date mới , thùng sữa không bị bóp_méo , giao hàng cẩn_thận , kì hài_lòng",0,0,1,0,1,0
2505,22526,"giao hàng nhanh , tả mềm thấm hút tốt , bé thoai mái , kì hài_lòng",0,0,0,1,1,0
2506,22525,"vgiao hàng tận nơi nhanh_chóng đầy du hàng uy_tín chất_lượng , kì hài_lòng",0,0,0,1,1,0
2507,22524,"thấm hút tốt , mềm_mại lắm ! , lòng",0,0,0,1,0,0
2508,22523,"giá rẻ thì đi_đôi với chất_lượng . cho bé mặc ban_ngày cũng ok , kì hài_lòng",1,0,0,-1,0,0
2509,22522,"tương_đối hài_lòng , kì hài_lòng",0,0,0,0,0,0
2510,22521,"dssx nhận sản_phẩm . hạn sử_dụng mới , kì hài_lòng",0,0,1,0,0,0
2511,22520,"sản_phẩm tiện_lợi , chắc_chắn , giao đúng màu hồng mẹ kì hài_lòng",0,0,0,1,0,0
2512,22519,"giao hàng nhanh , hàng đúng size , chưa dùng nên chưa biết sao . , đúng mô_tả",0,1,0,0,1,0
2513,22518,"giao hàng nhanh . chưa sử_dụng nên chưa biết tn . nhưng sờ bỉm thấy ghê ghê . vì khô với có các hạt nhỏ nhỏ . đc cái rất mỏng . bỉm mềm bt , kì hài_lòng",0,0,0,-1,1,0
2514,22517,"sản_phẩm rất tốt . cảm_ơn nhiều nhé , kì hài_lòng",0,0,0,1,0,0
2515,22516,"lần đầu mua sữa trên gói kỹ , date hàng này có cả sữa pha sẵn nhưng không thấy trên tiki , có thì mình sẽ đặt tiếp , kì hài_lòng",0,0,1,0,1,0
2516,22515,"mình không biết lý_do gì mà tả càng ngày_càng mỏng so với trước_kia và mỏng hơn nhiều so với ngoài shop . mình thật_sự lo_lắng về chất_lượng sản_phẩm mà mình mua quá các mẹ ơi , mỏng nhiều so với trước_kia và so với mua ngoài shop",0,0,0,-1,0,0
2517,22514,"vừa_y , giống như mô_tả , giao hàng nhanh và nhiệt_tình ,",0,0,0,0,1,0
2518,22513,"tả đúng size , mềm_mại thoải_mái khi bé mặc , giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
2519,22512,"tả mỏng . mềm mịn . rất tốt . dùng loại này thấy bé thoải_mái . chất_lượng tốt . đắt xắt ra miếng . : ) ,",-1,0,0,1,0,0
2520,22511,"sao mình đặt màu vàng xám mà_lại giao màu hồng xám_vậy , lòng",0,-1,0,0,0,0
2521,22510,"mặc_dù đặt_hàng cuối năm nên đầu năm mới giao nhưng thấy rất hài_lòng , tốt",0,0,0,0,1,0
2522,22509,"sản_phẩm ở mức giá tầm trung cạp cao bé dùng khó_chịu lại có mùi nữa . , quần",1,0,0,-1,0,0
2523,22508,"sản phảm không đúng với hình và bị rỉ sét ở chỗ kéo khoá , thiếu nhăn phía sau và hai bên , mẫu và bị rỉ sét",0,-1,0,-1,0,0
2524,22507,"đóng_gói sản_phẩm rất chắc_chắn chất_lượng ok , cảm_ơn tiki , kì hài_lòng",0,0,0,1,1,0
2525,22506,"trừ tiki đóng_gói hàng cẩn_thận , nhân_viên giao hàng chuyên_nghiệp . , trừ hàng bobby dùng khá thích : không mùi , dai và mềm_mại , không gây kích_ứng da , giá_cả lại khá dễ_chịu so với nhiều sản_phẩm của các hãng khác ! đã dùng cho con sau mấy ngày và quyết_định đặt thêm 2 combos mỗi combo 6 gói nữa ! , kì hài_lòng",1,0,1,1,1,0
2527,22504,"bé dùng 1 hộp thấy cũng bt , chưa biet sao , có mua dùng thêm . shop giao đóng_gói cẩn_thận hơn nha , có hộp bị móp , lòng",0,0,0,0,-1,0
2528,22362,"giao hàng nhanh , sản_phẩm tốt , mình rất hài_lòng ạ , kì hài_lòng",0,0,0,1,1,0
2529,22361,"giao hàng quá chậm , nếu cần gấp thì không_thể mua trên tiki được . tiki nên khắc_phục vấn_đề giao hàng sao cho hợp_lý . . , thường",0,0,0,0,-1,0
2530,22360,"hàng tốt đúng như thông_tin đăng_tải . , kì hài_lòng",0,0,0,1,0,0
2531,22359,"shop nghĩ sao lại gửi cho khách bịch như_vậy , thủng cả vỏ và túi bỉm ở trong nữa . đủ để lấy được bỉm trong bịch ra . mua 3bịch hơn 1triệu mà cả 3đều bị rách chứ . , không hài_lòng",0,-1,0,-1,0,0
2533,22357,"mình mua lần này là lần thứ 3 rồi . hàng tốt , bé mặc thoải_mái so với các loại khác ,",0,0,0,1,0,0
2534,22356,"chất_lượng sản_phẩm tốt hài_lòng , kì hài_lòng",0,0,0,1,0,0
2535,22355,"mua bao_nhiêu gói sẽ được tặng ghế ăn mastela vậy ạh , hài_lòng",0,0,0,0,0,0
2536,22354,"con mình 8kg mặc bị chật bụng và đùi . các mẹ chú_ý mua bỉm quần thì tăng kích_thước nhé . , lòng",0,0,0,0,0,0
2538,22352,"hàng giao cực nhanh . giao tiêu_chuẩn nhưng chiều_hôm trước đặt thì sáng nay tiki đã giao . giá rẻ hơn so với mua ở con cung hay tạp_hoá , lại còn có mã khuyến_mãi . mong tiki luôn giữ được chất_lượng và giá_cả tốt nhất cho khách_hàng như_vậy . , kì hài_lòng",1,0,0,0,1,0
2539,22351,"bobby tã quần có hương thơm dịu , bé có vẻ ngủ ngon . , tã quần",0,0,0,1,0,0
2541,22349,"con mình sử_dụng tã dán này từ lúc lọt_lòng , mình thích nó mỏng thấm tốt . nhưng có 1 điểm không hài_lòng là mùi của nó như mùi bvs_vậy , loại từ 5kg trở xuống ít mùi hơn bắt_đầu_từ 4 - 8kg là mùi nhiều hơn . ghét cái mùi 🙄 , thường",0,0,0,-1,0,0
2542,22348,"giao hàng nhanh , hàng chuẩn , kì hài_lòng",0,0,0,0,1,1
2543,22347,"sản_phẩm dùng tốt , giao hàng nhanh , mẫu_mã đẹp , đóng_gói sản_phẩm chắc_chắn , nhân_viên giao hàng thân_thiện ,",0,0,0,1,1,0
2544,22346,"sp không đồng_nhất size , vì bé mặt chiếc vừa chiếc chật . , lòng",0,0,0,-1,0,0
2545,22345,"sản_phẩm ưng_ý . sẽ ủng_hộ shop nhiều , kì hài_lòng",0,0,0,0,0,0
2547,22343,"tã thấm hút tốt , giá hợp_lí so với chất_lượng . , kì hài_lòng",1,0,0,1,0,0
2548,22342,"sản_phẩm giống mô_tả , chất_lượng hàng nhanh , lòng",0,0,0,1,1,0
2549,22341,"sản_phẩm mềm nhưng không khô thoáng hơn mình vẫn thích miếng lót của huggies hơn vì độ dài và dày hơn của bobby , thường",0,0,0,-1,0,0
2550,22340,"mình đã nhận được hàng và cảm_nhận của mình là tã rất tốt , mềm_mại , thấm hút tốt , bé mặc rất thoải_mái , dễ_chịu . giá_thành ở tiki cũng rất tốt nên mình quyết_định từ nay chỉ mua tã ở tiki thôi . hi_vọng tiki có nhiều đợt giảm_giá thêm nữa . , lượng rất tốt",1,0,0,1,0,0
2551,22339,"của mình màu hồng . tiện_dụng . sử_dụng ok , lòng",0,0,0,1,0,0
2553,22337,"cực_kỳ hài_lòng nha mọi người , kì hài_lòng",0,0,0,0,0,0
2554,22336,"sao không thấy hàng tặng kèm theo , hài_lòng",0,-1,0,0,0,0
2556,22334,"sản_phẩm rất tốt . lại rất tiện_dụng khi mua hàng trên tiki . , phẩm rất tốt",0,0,0,1,0,0
2557,22333,"giao hàng nhanh nhiệt dùng siêu đều . nói_chung là đáng để mua , kì hài_lòng",0,0,0,1,1,0
2559,22331,"size khá thoải_mái so với các loại bỉm khác , bỉm thấm hút tốt , , mình dùng bỉm này hơn 1 năm nay , tuy_nhiên cảm_giác chất_lượng bỉm không đồng_đều , đợt này dùng thấy bề_mặt bỉm không mềm_mại như trước , mỏng hơn và dễ rách ở phía lưng chun . , lòng",0,0,0,-1,0,0
2560,22330,"sản_phẩm tốt , giao hàng nhanh , người giao hàng cẩn_thận chu_đáo , kì hài_lòng",0,0,0,1,1,0
2561,22329,"rẻ , dùng rất ok , kì hài_lòng",1,0,0,1,0,0
2562,22328,"sử_dụng được giá_cả cũng ổn , thường",1,0,0,1,0,0
2563,22327,"rất hài_lòng về sản_phẩm . , kì hài_lòng",0,0,0,0,0,0
2564,22326,"đang sử_dụng huggies chuyển qua unidry , lúc đầu cũng đắn_đo nhưng sử_dụng thấy tã thấm hút ổn , tiết_kiệm . tiki giao hàng nhanh ,",1,0,0,1,1,0
2565,22325,"vừa mua xong kiểm_tra mã_vạch thì thế này mong tiki cho một lời giải_thích , không hài_lòng",0,0,0,0,0,0
2566,22324,"mẫu mới mỏng hơn nên thoáng mát hơn , khả_năng thấm hút vẫn ok , lưng thun kiểu mới cũng mềm_mại nữa , nên rất hài_lòng . lại được mua giá tốt trên tiki . , mới",1,0,0,1,0,0
2567,22323,"hàng giao cực nhanh . bao_bì hơi bụi bẩn . đóng_gói kỹ_lưỡng nhưng nếu lau bụi rồi mới gửi đi thì sẽ tốt hơn 😁 👍 , lòng",0,-1,0,0,1,0
2568,22322,"sản_phẩm bị bẩn , không hài_lòng , thường",0,0,0,-1,0,0
2569,22321,"giao hàng lâu hơn dự_kiến . , lòng",0,0,0,0,-1,0
2570,22320,"đóng_gói cẩn_thận , giao hàng nhanh , bỉm nội_địa tốt , kì hài_lòng",0,0,0,1,1,0
2571,22319,"vì thấy rẻ nên mua và sử_dụng thử thì thấy chất_lượng quá kém , hàng sx ở việt_nam thua xa hàng nội_địa nhật , phần bông bị dúm lại gây tràn tả , đúng với câu tiền nào của đó . , không hài_lòng",0,0,0,-1,0,0
2572,22318,"mua rồi khuyến_mãi hic sản_phẩm đóng_gói đẹp chắc_chắn ,",1,0,0,0,1,0
2573,22317,"oke , giao hàng nhanh , giá_thành hợp_lý , lòng",1,0,0,0,1,0
2575,22315,"giao hàng chậm 24h . mặt dù đã trả tiền cho gói tiki now , không hài_lòng",0,0,0,0,-1,0
2576,22314,"thời_gian giao hàng siêu nhanh . chất_lượng sản_phẩm tuyệt_vời . , lượng tốt",0,0,0,1,1,0
2577,22313,"đã nhận tã . bao_bì hơi cũ , trầy_xước , làm mất giá_trị bịch tã quá . không hài_lòng . . , hài_lòng bao_bì",0,0,0,-1,0,0
2578,22312,"sản_phẩm thì ok , nhưng mình không thích loại này , mình thích loại "" đệm mây 4 chiều "" cơ , nhìn trong hình có ghi sản_phẩm này , ai_ngờ khi giao thì khác , cũng bực_mình coi lại hình_ảnh thì thấy ảnh đủ loại , vì_vậy cũng không làm được gì hơn sử_dụng đại cho rồi , hài_lòng vì không đúng sản_phẩm",0,-1,0,0,0,0
2579,22311,"sản_phẩm đẹp . rất hài_lòng . sẽ ủng_hộ shop và tiki , kì hài_lòng",0,0,0,1,0,0
2580,22310,"theo mình thì co_dãn tốt hơn goon , nhưng không bằng mer , hi . giao hàng max nhanh , đặt hôm trước hôm sau có luôn , có quà đi kèm luôn , kì hài_lòng",0,1,0,0,1,0
2581,22309,"tôi đã mua thử sản_phẩm này ở tiki nhân_dịp có chương_trình khuyến_mãi . tôi thấy tiki giao hàng rấy nhanh , giá tốt và chất_lượng ok . bé nhà tôi uống tăng cân và phát_triển chiều cao rất tốt . , tôi rất hài_lòng về sản_phẩm . tuy_nhiên , có điều tiki nên xem_lại giá hiện_tại vì giá hiện_tại sản_phẩm này cao hơn so với thị , lượng tốt , giao hàng nhanh",1,0,0,1,1,0
2582,22308,"tả rất tiện , thiết_kế đẹp , cảm_thấy mỏng và đẹp hơn mẫu cũ gói 24 miếng , thấm hút tốt , kì hài_lòng",0,0,0,1,0,0
2584,22765,"đóng_gói xấu , chất_lượng kém , không hài_lòng",0,0,0,-1,-1,0
2586,22763,"nhận được hàng từ 15 / 5 rồi mà quà tặng đi kèm chưa nhận được là sao tiki , không hài_lòng",0,-1,0,0,-1,0
2587,22762,"mua được lúc bão giảm_giá nhưng mõi đơn được có 2 bịch ah , mong có nhiều bão giảm_giá_như vậy nữa , tiki đóng hàng cẩn_thận , cập_nhật đơn hàng liên_tục rất dễ theo_dõi , 5 * cho chất_lượng , rẻ",1,0,0,1,1,0
2588,22761,"tuyệt cảm_ơn shop nha , kì hài_lòng",0,0,0,0,0,0
2589,22760,"hàng giao logo khác hình sản_phẩm . , tra trên google thì thấy giá hàng giao rẻ hơn nhiều : ( , hài_lòng",-1,-1,0,0,0,0
2590,22759,"tiki lưu kho bảo_quản tã không kĩ để bao_bì nhăn_nhúm rách bao_bì rồi dán băng_keo trong chổ rách lại gói nilong giao cho tôi . đổi trả mất thời_gian thôi để sử_dụng luôn . tiki nên lưu_ý tã để sử_dụng cho trẻ_em nên bảo_quản lưu kho cho kĩ sạch_sẽ . tiki hãy làm_việc có tâm những sản_phẩm dành cho trẻ nhỏ . thân gửi tiki . xin cảm_ơn ! , hài_lòng",0,-1,0,-1,0,0
2591,22758,"thấm hút thì tốt , bề_mặt bông êm . nhưng vẫn hơi dày . , thấm hút tốt , hơi dày",0,0,0,1,0,0
2592,22757,"thích nhất tã quần goon friend , hình doremon dễ_thương , giá rẻ . đợt rồi mua ngay dịp khuyến_mãi giá đi lotte thấy bán thôi nhưng hết kích_thước l rồi . bé 6kg4 mặc vừa l rồi , còn tã quần goon slim thì vừa m. , kì hài_lòng",1,0,0,0,0,0
2593,22756,"sản_phẩm tốt , giao hàng nhanh , phục_vụ rất tốt mình rất hài_lòng , kì hài_lòng",0,1,0,1,1,0
2595,22754,"giao hàng nhanh , quét mã sản_phẩm chính hãng , kì hài_lòng",0,0,0,0,1,1
2596,22753,"tả này mỏng dùng ban_ngày rất ok . tiki giao hàng nhanh lại có quà . , kì hài_lòng",0,1,0,1,1,0
2597,22752,"đặt 3 thùng , ghi là có quà thú nhồi bông nhưng khi nhận thì không thấy quà đâu , hy_vọng tiki sẽ giao bù 😞 , lòng",0,-1,0,0,0,0
2598,22751,"mua được giá deal , giảm thêm voucher , kì hài_lòng",1,0,0,0,0,0
2599,22750,"rất hài_lòng . sẽ tiếp_tục ủng_hộ các sản_phẩm của tiki , hài_lòng về chất_lượng sản_phẩm , sẽ ủng_hộ tiếp",0,0,0,0,0,0
2600,22749,"mình đặt 2 tả quần xxl 56 miếng nhưng chỉ nhận được 1 . mình đã thanh_toán đủ số tiền . tiki hứa sẽ giao bổ_sung . mình sẽ chờ hàng bổ_sung , thiếu hàng",0,-1,0,0,0,0
2602,22747,"con mình 2 đứa đều sử_dụng loại này , vừa tốt vừa bền tiết_kiệm được chi_phí cho gia_đình mình , tốt",1,0,0,1,0,0
2603,22746,"quà tặng bé rất thích , giao hàng nhanh đóng_gói cẩn_thận , kì hài_lòng",0,1,0,0,1,0
2605,22744,"gói lớn nên tiết_kiệm . đóng_gói kỹ_càng . , kì hài_lòng",1,0,0,0,1,0
2606,22743,"hàng như_ý , giao đúng ủng_hộ tiki , thường",0,0,0,1,1,0
2607,22742,"về phần đóng_gói , tiki lúc_nào cũng đóng rất cẩn_thận . giao hàng sớm hơn dự_kiến , mình mua 2 bịch tã quần kích_thước l 54 miếng , hạn sử_dụng còn nhiều và được tặng ngôi nhà phát nhạc . quà tặng chất_lượng rất tốt nhưng vì tách đơn nên không giao cùng tã mà giao sau 1 ngày . , kì hài_lòng",0,1,0,1,1,0
2609,22740,"ok. sp như mong doi , kì hài_lòng",0,0,0,0,0,0
2610,22739,"hàng chất_lượng . đóng_gói rất ấn_tượng với dịch_vụ vận_chuyển này . mong tiki giữ mãi phong_độ tiki now , giao hàng chưa đến 1h30 từ khi đặt",0,0,0,1,1,0
2613,22736,"đóng_gói kỹ , chất_lượng và giá rất cạnh_tranh . mua hàng từ tiki rất an_tâm . , phẩm tốt",1,0,0,1,1,0
2614,22735,"chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp và chắc_chắn , kì hài_lòng",0,0,0,1,1,0
2615,22734,"giao hàng nhanh như tia chớp , kì hài_lòng",0,0,0,0,1,0
2616,22733,"có 1 bịch rách bao_bì , kì hài_lòng",0,0,0,0,-1,0
2617,22732,"sp tốt rẻ hơn mua siêu_thị , lòng",1,0,0,1,0,0
2618,22731,"sản_phẩm_chất_lượng tốt , giao hàng nhanh , đóng_gói kỹ_càng , kì hài_lòng",0,0,0,1,1,0
2619,22730,"bình_thường mình dùng tã dán l còn rộng , sao bữa_nay mua l này mà chật khít háng bé , bé dễ hăm quá . gọi lên tiki không được giải_quyết vì đã mở bao 1 gói . , 9kg8 mà không vừa",0,0,1,-1,0,0
2620,22729,"mình 3 gói tặng 1 bập_bênh . chất_lượng tã tốt hơn trước , giao tốc_độ , quà tặng hơi ọp_ẹp . , kì hài_lòng",0,-1,0,1,1,0
2621,22728,"xài yubest gold cảm_thấy tốt hơn , lòng",0,0,0,0,0,0
2622,22727,"giá hợp_lý , kì hài_lòng",1,0,0,0,0,0
2623,22726,"bỉm tốt dùng thích lắm ạ . nên mua các mẹ nhé , kì hài_lòng",0,0,0,1,0,0
2624,22725,"giá tốt . giao hơi lâu , kì hài_lòng",1,0,0,0,-1,0
2625,22724,"hàng chuẩn nhé , lần sau sẽ mua lại , kì hài_lòng",0,0,0,0,0,1
2627,22722,"bỉm thấm hút khá tốt , đóng_gói cẩn_thận giao hàng nhanh_chóng , lòng",0,0,0,1,1,0
2628,22721,"giao hàng quá lâu , 5 ngày rồi mà chưa nhận được hàng , hàng quá lâu , 5 ngày rồi mà chưa nhận được hàng",0,0,0,0,-1,0
2629,22720,"bao_bì cũ , bám bụi . nhìn rất khó_chịu ! , hài_lòng",0,0,-1,0,0,0
2630,22306,"sản_phẩm tốt giống như miêu_tả giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
2631,22305,"tả dán đặt ở tiki mềm hơn con cưng nhưng khi ướt nó vốn cục nhiều hơn con cưng . , lòng",0,0,0,-1,0,0
2632,22304,"đệm dùng ok . mua bịch lớn nên giảm được giá_thành . cảm_ơn shop , cảm_ơn tiki , kì hài_lòng",1,0,0,1,0,0
2633,22303,"sp có mùi như túi ni lông , lần đầu mua hàng của tiki lại thất_vọng như_vậy , không hài_lòng",0,0,0,-1,0,0
2635,22301,"bỉm_tệ . k thấm hút tốt . k nên dùng . , không hài_lòng",0,0,0,-1,0,0
2636,22300,"bỉm mềm , tuy_nhiên thấm hút hơi kém . đóng ngày ok . , lòng",0,0,0,-1,0,0
2637,22299,"mình nhận hàng thì thấy hộp bị thủng không biết do tiki hay do quá_trình vận_chuyển . mình đặt hai cái mà 1 cái thì gói cẩn_thận , cái còn lại thì không . viền cái không gói có bệt đen , thường",0,-1,0,0,-1,0
2638,22298,"giao hàng nhanh , tã để trong thùng không bị rách khi vận_chuyển . trước giờ mình dùng moony , từ ngày pampers có loại giữ dáng dùng rất ưng giá lại rẻ , có_thể sử_dụng cho bé cả ngày và đêm . : ” 3 , kì hài_lòng",1,0,0,1,1,0
2639,22297,"tk đóng_gói cẩn_thận . bobby mình thấy vừa tiền mà thấm hút tốt , cũng mềm với em bé . m mới đổi kích_thước cho bé thấy bỉm in hẳn số kích_thước lên_mặt trong nhìn cũng chuyên kì hài_lòng",1,0,0,1,1,0
2640,22296,"sản_phẩm rất ok , bộ_phận giao hàng linh_hoạt , lịch_sự , tiki là nơi tôi luôn tin_tưởng và tin_dùng , và cũng là lựa_chọn hàng_đầu khi mua_sắm . rất cảm_ơn tiki , kì hài_lòng",0,0,0,1,1,0
2641,22295,"tôi rats hài_lòng lần sau tôi sẻ ủng_hộ tiếp nếu tôi cần , gói chuẩn",0,0,0,0,0,0
2642,22294,"mình đã đặt mua sản_phẩm này của giá_cả rẻ hơn 1 số nơi mình đã lượng bỉm tốt , mềm , thấm hút nhanh nên da con lúc_nào cũng khô thoáng . mình rất an_tâm cho con dùng sản_phẩm này và rất tin_tưởng mua hàng tại tiki ! , tốt",1,0,0,1,0,0
2643,22293,"mình mua 2 bịch mà không nhận được bộ quà tặng là truyện_tranh , quà khuyến_mại",0,-1,0,0,0,0
2644,22292,"hàng ok . cảm_ơn shop còn ủng_hộ tiếp . , kì hài_lòng",0,0,0,0,0,0
2645,22291,"sản_phẩm có hơi bị nhiều mùi . toàn mùi bvs , không hài_lòng",0,0,0,-1,0,0
2646,22290,"tã nhìn bề_ngoài thì giống nhưng bị tràn và thấm ra ngoài rất nhiều , không giống hàng mua từ con_cưng",0,0,0,-1,0,0
2647,22289,"hàng mua về chưa dùng nên chưa đánh_giá chất_lượng hãng thì yên_tâm rồi , kì hài_lòng",0,0,0,0,0,1
2648,22288,"vẫn rẻ như đã dùng , do rẻ nên không dám đòi_hỏi nhiều , giao đúng hàng là cho 5 sao , kì hài_lòng",1,0,0,0,1,0
2649,22287,"đã nhận được hàng nhung không thấy quà đâu cả là sao shop ơi . , lòng",0,-1,0,0,0,0
2650,22286,"rất hài_lòng với sp . k bị tràn như những dòng khác , kì hài_lòng",0,0,0,1,0,0
2651,22285,"tã thiết_kế dễ_thương , rất bắt_mắt với nhiều hình thú_vị . vạch nhận_biết màu vàng rất nhạy . thấm hút tạm ổn . bé tè thấm vào tã có sẵn 2 rãnh thoáng_khí , tạm_thời chưa thấy hăm . bé chưa ị nên không biết thấm oke ko . , kì hài_lòng",0,0,1,1,0,0
2652,22284,"sản_phẩm này dầy quá , kì hài_lòng",0,0,0,-1,0,0
2653,22283,"lần đầu mình mua trên tiki , m rất hài_lòng , sản_phẩm đẹp , m rất thích giống như quảng_cáo vậy , sẽ ủng_hộ nữa ạ , kì hài_lòng",0,0,0,1,0,0
2654,22282,"khi bé tè tã bị vốn cục , không hài_lòng , hài_lòng",0,0,0,-1,0,0
2655,22281,"sản_phẩm ok . tuy_nhiên giá hơi cao . , kì hài_lòng",-1,0,0,1,0,0
2657,22279,"cực_kì nhanh_chóng và hài_lòng . lại còn tặng thêm 8 miếng nữa , kì hài_lòng",0,1,0,0,1,0
2658,22278,"tiki giao rất nhanh . tã mềm hơn loại goo . n slim trước đây . , mềm , thấm hút tốt",0,0,0,1,1,0
2659,22277,"hàng chất_lượng . , kì hài_lòng",0,0,0,0,0,0
2660,22276,"sản_phẩm tuyệt_vời giao hàng rất nhanh , kì hài_lòng",0,0,0,1,1,0
2661,22275,"tiki giao hàng nhanh , chất_lượng sản_phẩm tốt . nhà mình đóng cho bé qua đêm mà không bị tràn bỉm , không gây kích_ứng da của bé . , phẩm tốt",0,0,1,1,1,0
2663,22273,"hài_lòng với chất_lượng , giao hàng nhanh , đóng_gói cẩn_thận , kì hài_lòng",0,0,0,1,1,0
2664,22272,"bao_bì rách , mua tã ở tiki lần nào cũng bị , thường",0,0,0,0,-1,0
2665,22271,"mềm mịn , oke , hài_lòng . , kì hài_lòng",0,0,0,1,0,0
2667,22269,"hộp đựng bỉm đẹp . ok . ủng_hộ sale tiếp . mua cho con , kì hài_lòng",0,0,0,0,1,0
2668,22268,sp ổn . lần đâu mua nhưng khá ok . sẽ ủng_hộ tiếp . đây không phải bình_luận kì hài_lòng,0,0,0,1,0,0
2670,22266,"rất tốt . mua cho con , mua dùm không bt bao nhiu rồi , kì hài_lòng",0,0,0,0,0,0
2671,22265,"mình hài_lòng về sản_phẩm . tiki giao hàng nhanh hơn dự_kiến , đóng_gói cẩn_thận . sẽ tiếp_tục ủng_hộ tiki , lòng về sản_phẩm",0,0,0,0,1,0
2673,22263,"sữa và hàng tặng giống như mô_tả . giao hàng nhanh_chóng . nhưng lon sữa hơi móp méo . mình mua sữa rất không thích vận_chuyển mà để lon sữa móp như_vậy . còn lại ok . thái_độ nhân_viên tốt ! , lòng",0,1,0,0,-1,0
2675,22261,"giao hàng nhanh , sản_phẩm gói chắc_chắn , gói hàng to như vậy_mà m được chắc chỉ có ở tiki . , thank tiki nhiều nhé , tốt",0,0,0,0,1,0
2679,22257,"tã dùng khô mông bé , chờ_đợi 1 lần sales để mua thêm ạ , kì hài_lòng",0,0,0,1,0,0
2680,22256,"chất vải không co_giãn mấy bé nhà mình được 1 tháng nhưng không hề mặc vừa vì quá nhỏ , hài_lòng",0,0,0,-1,0,0
2682,22254,"sp tốt , mỏng nhẹ , thấm hút tốt . , bé mặc êm , thích , dễ vận_động , tốt",0,0,0,1,0,0
